"AGE","SEX","TNM_N_cat","TNM_T_cat","no_metastasis","metastasis","risk_level"
91,"1","N1","Other/Unknown",0.3,0.7,"HIGH"
92,"1","N1","Other/Unknown",0.3,0.7,"HIGH"
93,"1","N1","Other/Unknown",0.3,0.7,"HIGH"
94,"1","N1","Other/Unknown",0.3,0.7,"HIGH"
95,"1","N1","Other/Unknown",0.3,0.7,"HIGH"
96,"1","N1","Other/Unknown",0.3,0.7,"HIGH"
97,"1","N1","Other/Unknown",0.3,0.7,"HIGH"
98,"1","N1","Other/Unknown",0.3,0.7,"HIGH"
99,"1","N1","Other/Unknown",0.3,0.7,"HIGH"
0,"2","N1","Other/Unknown",0.2838,0.7162,"HIGH"
1,"2","N1","Other/Unknown",0.2838,0.7162,"HIGH"
2,"2","N1","Other/Unknown",0.2838,0.7162,"HIGH"
3,"2","N1","Other/Unknown",0.2838,0.7162,"HIGH"
4,"2","N1","Other/Unknown",0.2838,0.7162,"HIGH"
5,"2","N1","Other/Unknown",0.2838,0.7162,"HIGH"
6,"2","N1","Other/Unknown",0.2838,0.7162,"HIGH"
7,"2","N1","Other/Unknown",0.2838,0.7162,"HIGH"
8,"2","N1","Other/Unknown",0.2838,0.7162,"HIGH"
9,"2","N1","Other/Unknown",0.2838,0.7162,"HIGH"
10,"2","N1","Other/Unknown",0.2838,0.7162,"HIGH"
11,"2","N1","Other/Unknown",0.2838,0.7162,"HIGH"
12,"2","N1","Other/Unknown",0.2838,0.7162,"HIGH"
13,"2","N1","Other/Unknown",0.2838,0.7162,"HIGH"
14,"2","N1","Other/Unknown",0.2838,0.7162,"HIGH"
15,"2","N1","Other/Unknown",0.2838,0.7162,"HIGH"
16,"2","N1","Other/Unknown",0.2838,0.7162,"HIGH"
17,"2","N1","Other/Unknown",0.2858,0.7142,"HIGH"
18,"2","N1","Other/Unknown",0.2858,0.7142,"HIGH"
19,"2","N1","Other/Unknown",0.2858,0.7142,"HIGH"
20,"2","N1","Other/Unknown",0.3034,0.6966,"HIGH"
21,"2","N1","Other/Unknown",0.3034,0.6966,"HIGH"
22,"2","N1","Other/Unknown",0.3034,0.6966,"HIGH"
23,"2","N1","Other/Unknown",0.3034,0.6966,"HIGH"
24,"2","N1","Other/Unknown",0.3006,0.6994,"HIGH"
25,"2","N1","Other/Unknown",0.2694,0.7306,"HIGH"
26,"2","N1","Other/Unknown",0.2707,0.7293,"HIGH"
27,"2","N1","Other/Unknown",0.2596,0.7404,"HIGH"
28,"2","N1","Other/Unknown",0.2679,0.7321,"HIGH"
29,"2","N1","Other/Unknown",0.2665,0.7335,"HIGH"
30,"2","N1","Other/Unknown",0.2651,0.7349,"HIGH"
31,"2","N1","Other/Unknown",0.2671,0.7329,"HIGH"
32,"2","N1","Other/Unknown",0.2655,0.7345,"HIGH"
33,"2","N1","Other/Unknown",0.2655,0.7345,"HIGH"
34,"2","N1","Other/Unknown",0.293,0.707,"HIGH"
35,"2","N1","Other/Unknown",0.2861,0.7139,"HIGH"
36,"2","N1","Other/Unknown",0.2883,0.7117,"HIGH"
37,"2","N1","Other/Unknown",0.3346,0.6654,"HIGH"
38,"2","N1","Other/Unknown",0.3386,0.6614,"HIGH"
39,"2","N1","Other/Unknown",0.286,0.714,"HIGH"
40,"2","N1","Other/Unknown",0.3011,0.6989,"HIGH"
41,"2","N1","Other/Unknown",0.2474,0.7526,"HIGH"
42,"2","N1","Other/Unknown",0.2502,0.7498,"HIGH"
43,"2","N1","Other/Unknown",0.2602,0.7398,"HIGH"
44,"2","N1","Other/Unknown",0.2872,0.7128,"HIGH"
45,"2","N1","Other/Unknown",0.2734,0.7266,"HIGH"
46,"2","N1","Other/Unknown",0.2702,0.7298,"HIGH"
47,"2","N1","Other/Unknown",0.2989,0.7011,"HIGH"
48,"2","N1","Other/Unknown",0.2897,0.7103,"HIGH"
49,"2","N1","Other/Unknown",0.286,0.714,"HIGH"
50,"2","N1","Other/Unknown",0.2832,0.7168,"HIGH"
51,"2","N1","Other/Unknown",0.2965,0.7035,"HIGH"
52,"2","N1","Other/Unknown",0.3137,0.6863,"HIGH"
53,"2","N1","Other/Unknown",0.3249,0.6751,"HIGH"
54,"2","N1","Other/Unknown",0.3238,0.6762,"HIGH"
55,"2","N1","Other/Unknown",0.3126,0.6874,"HIGH"
56,"2","N1","Other/Unknown",0.312,0.688,"HIGH"
57,"2","N1","Other/Unknown",0.3181,0.6819,"HIGH"
58,"2","N1","Other/Unknown",0.3167,0.6833,"HIGH"
59,"2","N1","Other/Unknown",0.364,0.636,"HIGH"
60,"2","N1","Other/Unknown",0.3253,0.6747,"HIGH"
61,"2","N1","Other/Unknown",0.3202,0.6798,"HIGH"
62,"2","N1","Other/Unknown",0.3312,0.6688,"HIGH"
63,"2","N1","Other/Unknown",0.3291,0.6709,"HIGH"
64,"2","N1","Other/Unknown",0.3505,0.6495,"HIGH"
65,"2","N1","Other/Unknown",0.3327,0.6673,"HIGH"
66,"2","N1","Other/Unknown",0.3325,0.6675,"HIGH"
67,"2","N1","Other/Unknown",0.3397,0.6603,"HIGH"
68,"2","N1","Other/Unknown",0.35,0.65,"HIGH"
69,"2","N1","Other/Unknown",0.3725,0.6275,"HIGH"
70,"2","N1","Other/Unknown",0.3746,0.6254,"HIGH"
71,"2","N1","Other/Unknown",0.3734,0.6266,"HIGH"
72,"2","N1","Other/Unknown",0.3479,0.6521,"HIGH"
73,"2","N1","Other/Unknown",0.356,0.644,"HIGH"
74,"2","N1","Other/Unknown",0.3623,0.6377,"HIGH"
75,"2","N1","Other/Unknown",0.3504,0.6496,"HIGH"
76,"2","N1","Other/Unknown",0.3484,0.6516,"HIGH"
77,"2","N1","Other/Unknown",0.3609,0.6391,"HIGH"
78,"2","N1","Other/Unknown",0.3377,0.6623,"HIGH"
79,"2","N1","Other/Unknown",0.3523,0.6477,"HIGH"
80,"2","N1","Other/Unknown",0.3569,0.6431,"HIGH"
81,"2","N1","Other/Unknown",0.372,0.628,"HIGH"
82,"2","N1","Other/Unknown",0.303,0.697,"HIGH"
83,"2","N1","Other/Unknown",0.3015,0.6985,"HIGH"
84,"2","N1","Other/Unknown",0.325,0.675,"HIGH"
85,"2","N1","Other/Unknown",0.323,0.677,"HIGH"
86,"2","N1","Other/Unknown",0.3482,0.6518,"HIGH"
87,"2","N1","Other/Unknown",0.3188,0.6812,"HIGH"
88,"2","N1","Other/Unknown",0.3457,0.6543,"HIGH"
89,"2","N1","Other/Unknown",0.3676,0.6324,"HIGH"
90,"2","N1","Other/Unknown",0.3657,0.6343,"HIGH"
91,"2","N1","Other/Unknown",0.3657,0.6343,"HIGH"
92,"2","N1","Other/Unknown",0.3657,0.6343,"HIGH"
93,"2","N1","Other/Unknown",0.3657,0.6343,"HIGH"
94,"2","N1","Other/Unknown",0.3657,0.6343,"HIGH"
95,"2","N1","Other/Unknown",0.3657,0.6343,"HIGH"
96,"2","N1","Other/Unknown",0.3657,0.6343,"HIGH"
97,"2","N1","Other/Unknown",0.3657,0.6343,"HIGH"
98,"2","N1","Other/Unknown",0.3657,0.6343,"HIGH"
99,"2","N1","Other/Unknown",0.3657,0.6343,"HIGH"
0,"1","N2","Other/Unknown",0.5781,0.4219,"LOW"
1,"1","N2","Other/Unknown",0.5781,0.4219,"LOW"
2,"1","N2","Other/Unknown",0.5781,0.4219,"LOW"
3,"1","N2","Other/Unknown",0.5781,0.4219,"LOW"
4,"1","N2","Other/Unknown",0.5781,0.4219,"LOW"
5,"1","N2","Other/Unknown",0.5781,0.4219,"LOW"
6,"1","N2","Other/Unknown",0.5781,0.4219,"LOW"
7,"1","N2","Other/Unknown",0.5781,0.4219,"LOW"
8,"1","N2","Other/Unknown",0.5781,0.4219,"LOW"
9,"1","N2","Other/Unknown",0.5781,0.4219,"LOW"
10,"1","N2","Other/Unknown",0.5781,0.4219,"LOW"
11,"1","N2","Other/Unknown",0.5781,0.4219,"LOW"
12,"1","N2","Other/Unknown",0.5781,0.4219,"LOW"
13,"1","N2","Other/Unknown",0.5781,0.4219,"LOW"
14,"1","N2","Other/Unknown",0.5781,0.4219,"LOW"
15,"1","N2","Other/Unknown",0.5312,0.4688,"LOW"
16,"1","N2","Other/Unknown",0.5312,0.4688,"LOW"
17,"1","N2","Other/Unknown",0.5878,0.4122,"LOW"
18,"1","N2","Other/Unknown",0.5977,0.4023,"LOW"
19,"1","N2","Other/Unknown",0.5965,0.4035,"LOW"
20,"1","N2","Other/Unknown",0.5973,0.4027,"LOW"
21,"1","N2","Other/Unknown",0.5973,0.4027,"LOW"
22,"1","N2","Other/Unknown",0.5288,0.4712,"LOW"
23,"1","N2","Other/Unknown",0.523,0.477,"LOW"
24,"1","N2","Other/Unknown",0.3662,0.6338,"HIGH"
25,"1","N2","Other/Unknown",0.3553,0.6447,"HIGH"
26,"1","N2","Other/Unknown",0.3955,0.6045,"HIGH"
27,"1","N2","Other/Unknown",0.2201,0.7799,"HIGH"
28,"1","N2","Other/Unknown",0.2145,0.7855,"HIGH"
29,"1","N2","Other/Unknown",0.1867,0.8133,"HIGH"
30,"1","N2","Other/Unknown",0.1841,0.8159,"HIGH"
31,"1","N2","Other/Unknown",0.2025,0.7975,"HIGH"
32,"1","N2","Other/Unknown",0.1971,0.8029,"HIGH"
33,"1","N2","Other/Unknown",0.1816,0.8184,"HIGH"
34,"1","N2","Other/Unknown",0.1821,0.8179,"HIGH"
35,"1","N2","Other/Unknown",0.2063,0.7937,"HIGH"
36,"1","N2","Other/Unknown",0.203,0.797,"HIGH"
37,"1","N2","Other/Unknown",0.1927,0.8073,"HIGH"
38,"1","N2","Other/Unknown",0.203,0.797,"HIGH"
39,"1","N2","Other/Unknown",0.1974,0.8026,"HIGH"
40,"1","N2","Other/Unknown",0.2101,0.7899,"HIGH"
41,"1","N2","Other/Unknown",0.2127,0.7873,"HIGH"
42,"1","N2","Other/Unknown",0.208,0.792,"HIGH"
43,"1","N2","Other/Unknown",0.2232,0.7768,"HIGH"
44,"1","N2","Other/Unknown",0.2164,0.7836,"HIGH"
45,"1","N2","Other/Unknown",0.2233,0.7767,"HIGH"
46,"1","N2","Other/Unknown",0.2133,0.7867,"HIGH"
47,"1","N2","Other/Unknown",0.2259,0.7741,"HIGH"
48,"1","N2","Other/Unknown",0.224,0.776,"HIGH"
49,"1","N2","Other/Unknown",0.219,0.781,"HIGH"
50,"1","N2","Other/Unknown",0.2235,0.7765,"HIGH"
51,"1","N2","Other/Unknown",0.233,0.767,"HIGH"
52,"1","N2","Other/Unknown",0.2308,0.7692,"HIGH"
53,"1","N2","Other/Unknown",0.2355,0.7645,"HIGH"
54,"1","N2","Other/Unknown",0.2436,0.7564,"HIGH"
55,"1","N2","Other/Unknown",0.2403,0.7597,"HIGH"
56,"1","N2","Other/Unknown",0.2425,0.7575,"HIGH"
57,"1","N2","Other/Unknown",0.2398,0.7602,"HIGH"
58,"1","N2","Other/Unknown",0.2375,0.7625,"HIGH"
59,"1","N2","Other/Unknown",0.2357,0.7643,"HIGH"
60,"1","N2","Other/Unknown",0.2353,0.7647,"HIGH"
61,"1","N2","Other/Unknown",0.2338,0.7662,"HIGH"
62,"1","N2","Other/Unknown",0.2385,0.7615,"HIGH"
63,"1","N2","Other/Unknown",0.2443,0.7557,"HIGH"
64,"1","N2","Other/Unknown",0.2523,0.7477,"HIGH"
65,"1","N2","Other/Unknown",0.2462,0.7538,"HIGH"
66,"1","N2","Other/Unknown",0.2636,0.7364,"HIGH"
67,"1","N2","Other/Unknown",0.2572,0.7428,"HIGH"
68,"1","N2","Other/Unknown",0.2577,0.7423,"HIGH"
69,"1","N2","Other/Unknown",0.2574,0.7426,"HIGH"
70,"1","N2","Other/Unknown",0.2567,0.7433,"HIGH"
71,"1","N2","Other/Unknown",0.2586,0.7414,"HIGH"
72,"1","N2","Other/Unknown",0.2559,0.7441,"HIGH"
73,"1","N2","Other/Unknown",0.2586,0.7414,"HIGH"
74,"1","N2","Other/Unknown",0.2523,0.7477,"HIGH"
75,"1","N2","Other/Unknown",0.2533,0.7467,"HIGH"
76,"1","N2","Other/Unknown",0.2569,0.7431,"HIGH"
77,"1","N2","Other/Unknown",0.256,0.744,"HIGH"
78,"1","N2","Other/Unknown",0.254,0.746,"HIGH"
79,"1","N2","Other/Unknown",0.2538,0.7462,"HIGH"
80,"1","N2","Other/Unknown",0.2522,0.7478,"HIGH"
81,"1","N2","Other/Unknown",0.2513,0.7487,"HIGH"
82,"1","N2","Other/Unknown",0.251,0.749,"HIGH"
83,"1","N2","Other/Unknown",0.2569,0.7431,"HIGH"
84,"1","N2","Other/Unknown",0.2536,0.7464,"HIGH"
85,"1","N2","Other/Unknown",0.242,0.758,"HIGH"
86,"1","N2","Other/Unknown",0.2251,0.7749,"HIGH"
87,"1","N2","Other/Unknown",0.2229,0.7771,"HIGH"
88,"1","N2","Other/Unknown",0.2164,0.7836,"HIGH"
89,"1","N2","Other/Unknown",0.2183,0.7817,"HIGH"
90,"1","N2","Other/Unknown",0.2442,0.7558,"HIGH"
91,"1","N2","Other/Unknown",0.2442,0.7558,"HIGH"
92,"1","N2","Other/Unknown",0.2442,0.7558,"HIGH"
93,"1","N2","Other/Unknown",0.2442,0.7558,"HIGH"
94,"1","N2","Other/Unknown",0.2442,0.7558,"HIGH"
95,"1","N2","Other/Unknown",0.2442,0.7558,"HIGH"
96,"1","N2","Other/Unknown",0.2442,0.7558,"HIGH"
97,"1","N2","Other/Unknown",0.2442,0.7558,"HIGH"
98,"1","N2","Other/Unknown",0.2442,0.7558,"HIGH"
99,"1","N2","Other/Unknown",0.2442,0.7558,"HIGH"
0,"2","N2","Other/Unknown",0.4545,0.5455,"HIGH"
1,"2","N2","Other/Unknown",0.4545,0.5455,"HIGH"
2,"2","N2","Other/Unknown",0.4545,0.5455,"HIGH"
3,"2","N2","Other/Unknown",0.4545,0.5455,"HIGH"
4,"2","N2","Other/Unknown",0.4545,0.5455,"HIGH"
5,"2","N2","Other/Unknown",0.4545,0.5455,"HIGH"
6,"2","N2","Other/Unknown",0.4545,0.5455,"HIGH"
7,"2","N2","Other/Unknown",0.4545,0.5455,"HIGH"
8,"2","N2","Other/Unknown",0.4545,0.5455,"HIGH"
9,"2","N2","Other/Unknown",0.4545,0.5455,"HIGH"
10,"2","N2","Other/Unknown",0.4545,0.5455,"HIGH"
11,"2","N2","Other/Unknown",0.4545,0.5455,"HIGH"
12,"2","N2","Other/Unknown",0.4545,0.5455,"HIGH"
13,"2","N2","Other/Unknown",0.4545,0.5455,"HIGH"
14,"2","N2","Other/Unknown",0.4545,0.5455,"HIGH"
15,"2","N2","Other/Unknown",0.3423,0.6577,"HIGH"
16,"2","N2","Other/Unknown",0.3407,0.6593,"HIGH"
17,"2","N2","Other/Unknown",0.3977,0.6023,"HIGH"
18,"2","N2","Other/Unknown",0.4076,0.5924,"HIGH"
19,"2","N2","Other/Unknown",0.406,0.594,"HIGH"
20,"2","N2","Other/Unknown",0.4068,0.5932,"HIGH"
21,"2","N2","Other/Unknown",0.4,0.6,"HIGH"
22,"2","N2","Other/Unknown",0.3661,0.6339,"HIGH"
23,"2","N2","Other/Unknown",0.3809,0.6191,"HIGH"
24,"2","N2","Other/Unknown",0.3183,0.6817,"HIGH"
25,"2","N2","Other/Unknown",0.313,0.687,"HIGH"
26,"2","N2","Other/Unknown",0.331,0.669,"HIGH"
27,"2","N2","Other/Unknown",0.2596,0.7404,"HIGH"
28,"2","N2","Other/Unknown",0.2573,0.7427,"HIGH"
29,"2","N2","Other/Unknown",0.1713,0.8287,"HIGH"
30,"2","N2","Other/Unknown",0.1687,0.8313,"HIGH"
31,"2","N2","Other/Unknown",0.173,0.827,"HIGH"
32,"2","N2","Other/Unknown",0.1697,0.8303,"HIGH"
33,"2","N2","Other/Unknown",0.1697,0.8303,"HIGH"
34,"2","N2","Other/Unknown",0.1701,0.8299,"HIGH"
35,"2","N2","Other/Unknown",0.1765,0.8235,"HIGH"
36,"2","N2","Other/Unknown",0.1918,0.8082,"HIGH"
37,"2","N2","Other/Unknown",0.1961,0.8039,"HIGH"
38,"2","N2","Other/Unknown",0.1838,0.8162,"HIGH"
39,"2","N2","Other/Unknown",0.1995,0.8005,"HIGH"
40,"2","N2","Other/Unknown",0.2051,0.7949,"HIGH"
41,"2","N2","Other/Unknown",0.22,0.78,"HIGH"
42,"2","N2","Other/Unknown",0.2045,0.7955,"HIGH"
43,"2","N2","Other/Unknown",0.1996,0.8004,"HIGH"
44,"2","N2","Other/Unknown",0.1933,0.8067,"HIGH"
45,"2","N2","Other/Unknown",0.2205,0.7795,"HIGH"
46,"2","N2","Other/Unknown",0.2303,0.7697,"HIGH"
47,"2","N2","Other/Unknown",0.2685,0.7315,"HIGH"
48,"2","N2","Other/Unknown",0.2688,0.7312,"HIGH"
49,"2","N2","Other/Unknown",0.2462,0.7538,"HIGH"
50,"2","N2","Other/Unknown",0.2392,0.7608,"HIGH"
51,"2","N2","Other/Unknown",0.2475,0.7525,"HIGH"
52,"2","N2","Other/Unknown",0.2466,0.7534,"HIGH"
53,"2","N2","Other/Unknown",0.2502,0.7498,"HIGH"
54,"2","N2","Other/Unknown",0.2528,0.7472,"HIGH"
55,"2","N2","Other/Unknown",0.2489,0.7511,"HIGH"
56,"2","N2","Other/Unknown",0.2487,0.7513,"HIGH"
57,"2","N2","Other/Unknown",0.2521,0.7479,"HIGH"
58,"2","N2","Other/Unknown",0.254,0.746,"HIGH"
59,"2","N2","Other/Unknown",0.2517,0.7483,"HIGH"
60,"2","N2","Other/Unknown",0.2461,0.7539,"HIGH"
61,"2","N2","Other/Unknown",0.2448,0.7552,"HIGH"
62,"2","N2","Other/Unknown",0.2454,0.7546,"HIGH"
63,"2","N2","Other/Unknown",0.2468,0.7532,"HIGH"
64,"2","N2","Other/Unknown",0.2596,0.7404,"HIGH"
65,"2","N2","Other/Unknown",0.2539,0.7461,"HIGH"
66,"2","N2","Other/Unknown",0.259,0.741,"HIGH"
67,"2","N2","Other/Unknown",0.2618,0.7382,"HIGH"
68,"2","N2","Other/Unknown",0.262,0.738,"HIGH"
69,"2","N2","Other/Unknown",0.2597,0.7403,"HIGH"
70,"2","N2","Other/Unknown",0.259,0.741,"HIGH"
71,"2","N2","Other/Unknown",0.2636,0.7364,"HIGH"
72,"2","N2","Other/Unknown",0.2606,0.7394,"HIGH"
73,"2","N2","Other/Unknown",0.2606,0.7394,"HIGH"
74,"2","N2","Other/Unknown",0.2614,0.7386,"HIGH"
75,"2","N2","Other/Unknown",0.2642,0.7358,"HIGH"
76,"2","N2","Other/Unknown",0.2639,0.7361,"HIGH"
77,"2","N2","Other/Unknown",0.2663,0.7337,"HIGH"
78,"2","N2","Other/Unknown",0.261,0.739,"HIGH"
79,"2","N2","Other/Unknown",0.2485,0.7515,"HIGH"
80,"2","N2","Other/Unknown",0.2488,0.7512,"HIGH"
81,"2","N2","Other/Unknown",0.2477,0.7523,"HIGH"
82,"2","N2","Other/Unknown",0.2538,0.7462,"HIGH"
83,"2","N2","Other/Unknown",0.2554,0.7446,"HIGH"
84,"2","N2","Other/Unknown",0.2564,0.7436,"HIGH"
85,"2","N2","Other/Unknown",0.2315,0.7685,"HIGH"
86,"2","N2","Other/Unknown",0.2184,0.7816,"HIGH"
87,"2","N2","Other/Unknown",0.2146,0.7854,"HIGH"
88,"2","N2","Other/Unknown",0.2114,0.7886,"HIGH"
89,"2","N2","Other/Unknown",0.2527,0.7473,"HIGH"
90,"2","N2","Other/Unknown",0.2491,0.7509,"HIGH"
91,"2","N2","Other/Unknown",0.2491,0.7509,"HIGH"
92,"2","N2","Other/Unknown",0.2491,0.7509,"HIGH"
93,"2","N2","Other/Unknown",0.2491,0.7509,"HIGH"
94,"2","N2","Other/Unknown",0.2491,0.7509,"HIGH"
95,"2","N2","Other/Unknown",0.2491,0.7509,"HIGH"
96,"2","N2","Other/Unknown",0.2491,0.7509,"HIGH"
97,"2","N2","Other/Unknown",0.2491,0.7509,"HIGH"
98,"2","N2","Other/Unknown",0.2491,0.7509,"HIGH"
99,"2","N2","Other/Unknown",0.2491,0.7509,"HIGH"
0,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
1,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
2,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
3,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
4,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
5,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
6,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
7,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
8,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
9,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
10,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
11,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
12,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
13,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
14,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
15,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
16,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
17,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
18,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
19,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
20,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
21,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
22,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
23,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
24,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
25,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
26,"1","N3","Other/Unknown",0.146,0.854,"HIGH"
27,"1","N3","Other/Unknown",0.15,0.85,"HIGH"
28,"1","N3","Other/Unknown",0.164,0.836,"HIGH"
29,"1","N3","Other/Unknown",0.1683,0.8317,"HIGH"
30,"1","N3","Other/Unknown",0.2172,0.7828,"HIGH"
31,"1","N3","Other/Unknown",0.1395,0.8605,"HIGH"
32,"1","N3","Other/Unknown",0.1353,0.8647,"HIGH"
33,"1","N3","Other/Unknown",0.1347,0.8653,"HIGH"
34,"1","N3","Other/Unknown",0.1353,0.8647,"HIGH"
35,"1","N3","Other/Unknown",0.1467,0.8533,"HIGH"
36,"1","N3","Other/Unknown",0.179,0.821,"HIGH"
37,"1","N3","Other/Unknown",0.1729,0.8271,"HIGH"
38,"1","N3","Other/Unknown",0.1586,0.8414,"HIGH"
39,"1","N3","Other/Unknown",0.1873,0.8127,"HIGH"
40,"1","N3","Other/Unknown",0.1809,0.8191,"HIGH"
41,"1","N3","Other/Unknown",0.1863,0.8137,"HIGH"
42,"1","N3","Other/Unknown",0.1517,0.8483,"HIGH"
43,"1","N3","Other/Unknown",0.1696,0.8304,"HIGH"
44,"1","N3","Other/Unknown",0.1604,0.8396,"HIGH"
45,"1","N3","Other/Unknown",0.145,0.855,"HIGH"
46,"1","N3","Other/Unknown",0.2122,0.7878,"HIGH"
47,"1","N3","Other/Unknown",0.303,0.697,"HIGH"
48,"1","N3","Other/Unknown",0.2073,0.7927,"HIGH"
49,"1","N3","Other/Unknown",0.2317,0.7683,"HIGH"
50,"1","N3","Other/Unknown",0.2168,0.7832,"HIGH"
51,"1","N3","Other/Unknown",0.222,0.778,"HIGH"
52,"1","N3","Other/Unknown",0.2319,0.7681,"HIGH"
53,"1","N3","Other/Unknown",0.2357,0.7643,"HIGH"
54,"1","N3","Other/Unknown",0.2407,0.7593,"HIGH"
55,"1","N3","Other/Unknown",0.243,0.757,"HIGH"
56,"1","N3","Other/Unknown",0.2428,0.7572,"HIGH"
57,"1","N3","Other/Unknown",0.2498,0.7502,"HIGH"
58,"1","N3","Other/Unknown",0.2397,0.7603,"HIGH"
59,"1","N3","Other/Unknown",0.2356,0.7644,"HIGH"
60,"1","N3","Other/Unknown",0.2357,0.7643,"HIGH"
61,"1","N3","Other/Unknown",0.2386,0.7614,"HIGH"
62,"1","N3","Other/Unknown",0.2376,0.7624,"HIGH"
63,"1","N3","Other/Unknown",0.2406,0.7594,"HIGH"
64,"1","N3","Other/Unknown",0.2436,0.7564,"HIGH"
65,"1","N3","Other/Unknown",0.2436,0.7564,"HIGH"
66,"1","N3","Other/Unknown",0.2456,0.7544,"HIGH"
67,"1","N3","Other/Unknown",0.2467,0.7533,"HIGH"
68,"1","N3","Other/Unknown",0.2454,0.7546,"HIGH"
69,"1","N3","Other/Unknown",0.2434,0.7566,"HIGH"
70,"1","N3","Other/Unknown",0.2444,0.7556,"HIGH"
71,"1","N3","Other/Unknown",0.2462,0.7538,"HIGH"
72,"1","N3","Other/Unknown",0.2436,0.7564,"HIGH"
73,"1","N3","Other/Unknown",0.2413,0.7587,"HIGH"
74,"1","N3","Other/Unknown",0.2538,0.7462,"HIGH"
75,"1","N3","Other/Unknown",0.2486,0.7514,"HIGH"
76,"1","N3","Other/Unknown",0.2482,0.7518,"HIGH"
77,"1","N3","Other/Unknown",0.2471,0.7529,"HIGH"
78,"1","N3","Other/Unknown",0.2478,0.7522,"HIGH"
79,"1","N3","Other/Unknown",0.243,0.757,"HIGH"
80,"1","N3","Other/Unknown",0.2319,0.7681,"HIGH"
81,"1","N3","Other/Unknown",0.2386,0.7614,"HIGH"
82,"1","N3","Other/Unknown",0.2394,0.7606,"HIGH"
83,"1","N3","Other/Unknown",0.2301,0.7699,"HIGH"
84,"1","N3","Other/Unknown",0.2293,0.7707,"HIGH"
85,"1","N3","Other/Unknown",0.2361,0.7639,"HIGH"
86,"1","N3","Other/Unknown",0.2247,0.7753,"HIGH"
87,"1","N3","Other/Unknown",0.2448,0.7552,"HIGH"
88,"1","N3","Other/Unknown",0.2637,0.7363,"HIGH"
89,"1","N3","Other/Unknown",0.2389,0.7611,"HIGH"
90,"1","N3","Other/Unknown",0.1957,0.8043,"HIGH"
91,"1","N3","Other/Unknown",0.1957,0.8043,"HIGH"
92,"1","N3","Other/Unknown",0.1957,0.8043,"HIGH"
93,"1","N3","Other/Unknown",0.1957,0.8043,"HIGH"
94,"1","N3","Other/Unknown",0.1957,0.8043,"HIGH"
95,"1","N3","Other/Unknown",0.1957,0.8043,"HIGH"
96,"1","N3","Other/Unknown",0.1957,0.8043,"HIGH"
97,"1","N3","Other/Unknown",0.1957,0.8043,"HIGH"
98,"1","N3","Other/Unknown",0.1957,0.8043,"HIGH"
99,"1","N3","Other/Unknown",0.1957,0.8043,"HIGH"
0,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
1,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
2,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
3,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
4,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
5,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
6,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
7,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
8,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
9,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
10,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
11,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
12,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
13,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
14,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
15,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
16,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
17,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
18,"2","N3","Other/Unknown",0.1609,0.8391,"HIGH"
